Timestamp,Game Time,Platform,Platform Key,Home Team,Home Odds (Decimal),Home Probability (%),Away Team,Away Odds (Decimal),Away Probability (%),Last Update,Best Home Odds,Best Away Odds
2025-10-06 20:30:10,2025-10-12T20:26:00Z,DraftKings,draftkings,Green Bay Packers,1.1,90.91,Cincinnati Bengals,7.5,13.33,2025-10-06T14:59:26Z,✓,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,BetUS,betus,Green Bay Packers,1.09,91.74,Cincinnati Bengals,8.15,12.27,2025-10-06T14:59:18Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,ESPN BET,espnbet,Green Bay Packers,1.06,94.34,Cincinnati Bengals,9.0,11.11,2025-10-06T15:00:05Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,FanDuel,fanduel,Green Bay Packers,1.08,92.59,Cincinnati Bengals,8.5,11.76,2025-10-06T14:59:46Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,MyBookie.ag,mybookieag,Green Bay Packers,1.08,92.59,Cincinnati Bengals,7.8,12.82,2025-10-06T14:58:39Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,LowVig.ag,lowvig,Green Bay Packers,1.09,91.74,Cincinnati Bengals,8.21,12.18,2025-10-06T14:59:45Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,BetOnline.ag,betonlineag,Green Bay Packers,1.09,91.74,Cincinnati Bengals,8.21,12.18,2025-10-06T14:59:26Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,betPARX,betparx,Green Bay Packers,1.09,91.74,Cincinnati Bengals,7.5,13.33,2025-10-06T14:59:08Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,Bally Bet,ballybet,Green Bay Packers,1.09,91.74,Cincinnati Bengals,7.5,13.33,2025-10-06T14:59:56Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,BetRivers,betrivers,Green Bay Packers,1.08,92.59,Cincinnati Bengals,7.5,13.33,2025-10-06T14:59:37Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,Bovada,bovada,Green Bay Packers,1.08,92.59,Cincinnati Bengals,8.0,12.50,2025-10-06T15:00:02Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,Fliff,fliff,Green Bay Packers,1.07,93.46,Cincinnati Bengals,8.25,12.12,2025-10-06T14:59:54Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,BetMGM,betmgm,Green Bay Packers,1.07,93.46,Cincinnati Bengals,9.0,11.11,2025-10-06T14:59:27Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,Hard Rock Bet,hardrockbet,Green Bay Packers,1.08,92.59,Cincinnati Bengals,8.0,12.50,2025-10-06T15:00:05Z,,
2025-10-06 20:30:10,2025-10-12T20:26:00Z,BetAnything,betanysports,Green Bay Packers,1.07,93.46,Cincinnati Bengals,9.25,10.81,2025-10-06T15:00:04Z,,✓
---,---,---,---,---,0.0,---,---,0.0,---,---,---,---
2025-10-06 20:30:14,2025-10-12T20:26:00Z,DraftKings,draftkings,Green Bay Packers,1.1,90.91,Cincinnati Bengals,7.5,13.33,2025-10-06T14:59:26Z,✓,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,BetUS,betus,Green Bay Packers,1.09,91.74,Cincinnati Bengals,8.15,12.27,2025-10-06T14:59:18Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,ESPN BET,espnbet,Green Bay Packers,1.06,94.34,Cincinnati Bengals,9.0,11.11,2025-10-06T15:00:05Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,FanDuel,fanduel,Green Bay Packers,1.08,92.59,Cincinnati Bengals,8.5,11.76,2025-10-06T15:00:14Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,MyBookie.ag,mybookieag,Green Bay Packers,1.08,92.59,Cincinnati Bengals,7.8,12.82,2025-10-06T14:58:39Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,LowVig.ag,lowvig,Green Bay Packers,1.09,91.74,Cincinnati Bengals,8.21,12.18,2025-10-06T14:59:45Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,BetOnline.ag,betonlineag,Green Bay Packers,1.09,91.74,Cincinnati Bengals,8.21,12.18,2025-10-06T14:59:26Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,betPARX,betparx,Green Bay Packers,1.09,91.74,Cincinnati Bengals,7.5,13.33,2025-10-06T15:00:14Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,Bally Bet,ballybet,Green Bay Packers,1.09,91.74,Cincinnati Bengals,7.5,13.33,2025-10-06T14:59:56Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,BetRivers,betrivers,Green Bay Packers,1.08,92.59,Cincinnati Bengals,7.5,13.33,2025-10-06T14:59:37Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,Bovada,bovada,Green Bay Packers,1.08,92.59,Cincinnati Bengals,8.0,12.50,2025-10-06T15:00:02Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,Fliff,fliff,Green Bay Packers,1.07,93.46,Cincinnati Bengals,8.25,12.12,2025-10-06T14:59:54Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,BetMGM,betmgm,Green Bay Packers,1.07,93.46,Cincinnati Bengals,9.0,11.11,2025-10-06T14:59:27Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,Hard Rock Bet,hardrockbet,Green Bay Packers,1.08,92.59,Cincinnati Bengals,8.0,12.50,2025-10-06T15:00:05Z,,
2025-10-06 20:30:14,2025-10-12T20:26:00Z,BetAnything,betanysports,Green Bay Packers,1.07,93.46,Cincinnati Bengals,9.25,10.81,2025-10-06T15:00:04Z,,✓
---,---,---,---,---,0.0,---,---,0.0,---,---,---,---
